id,externalid,firstname,lastname,email,title,lastmodifieddate,isinactive,department,supervisor,DELETE_RandomColumn,DELETE_SupervisorRow,DELETE_RandYear
7851,95489,Haiden,Arellano,Haiden.Arellano@businessdatastack.com,Analyst,2022-01-14,F,26,8344,2,695,2022
7721,48107,Calvin,Chase,Calvin.Chase@businessdatastack.com,Sr. Manager,2021-06-07,F,24,1012,5,693,2021
3510,56330,Adrianna,Carpenter,Adrianna.Carpenter@businessdatastack.com,Manager,2022-04-14,F,26,5857,4,694,2022
1878,41632,Zoie,Hancock,Zoie.Hancock@businessdatastack.com,Sr. Director,2021-02-28,F,33,,7,,2021
1012,29150,Lillian,Chang,Lillian.Chang@businessdatastack.com,Director,2020-05-09,F,35,1297,6,696,2020
5857,79016,Pranav,Fuller,Pranav.Fuller@businessdatastack.com,Sr. Manager,2021-12-24,F,26,5715,5,710,2021
8344,56621,Lukas,Serrano,Lukas.Serrano@businessdatastack.com,Sr. Analyst,2021-06-17,F,17,3901,3,703,2021
1297,99179,Miles,Woodward,Miles.Woodward@businessdatastack.com,Sr. Director,2022-02-23,T,35,,7,,2022
2498,4624,Kash,Mcfarland,Kash.Mcfarland@businessdatastack.com,Sr. Manager,2020-11-23,F,26,5715,5,710,2020
3480,88490,Valeria,Baker,Valeria.Baker@businessdatastack.com,Sr. Manager,2021-02-22,F,23,5715,5,710,2021
6519,74147,Holden,Rivas,Holden.Rivas@businessdatastack.com,Analyst,2021-03-01,F,22,2181,2,704,2021
5507,18370,Jovan,Hubbard,Jovan.Hubbard@businessdatastack.com,Sr. Manager,2021-12-01,T,35,5715,5,710,2021
4483,52825,Chasity,Mack,Chasity.Mack@businessdatastack.com,Analyst,2022-07-20,F,35,2181,2,704,2022
2900,27449,Kolten,Hudson,Kolten.Hudson@businessdatastack.com,Analyst,2020-10-12,T,17,2181,2,704,2020
3901,96213,Aliana,Kemp,Aliana.Kemp@businessdatastack.com,Manager,2021-03-01,F,24,1814,4,709,2021
2181,70643,Scott,Mayo,Scott.Mayo@businessdatastack.com,Sr. Analyst,2021-02-26,F,24,9633,3,714,2021
2785,13212,Marvin,Beasley,Marvin.Beasley@businessdatastack.com,Analyst,2022-03-18,F,23,3154,2,706,2022
3154,85898,Greta,Horn,Greta.Horn@businessdatastack.com,Sr. Analyst,2021-12-09,F,26,9633,3,714,2021
6009,95703,Muhammad,Santana,Muhammad.Santana@businessdatastack.com,Sr. Analyst,2020-07-07,F,22,9633,3,714,2020
4086,22060,Zoe,Christian,Zoe.Christian@businessdatastack.com,Analyst,2022-08-09,T,36,9003,2,712,2022
1814,69346,Dayton,Tapia,Dayton.Tapia@businessdatastack.com,Sr. Manager,2020-04-14,F,37,5715,5,710,2020
5715,7070,Ayla,Burke,Ayla.Burke@businessdatastack.com,Director,2022-08-26,F,22,8049,6,722,2022
3141,88539,Julio,Sanders,Julio.Sanders@businessdatastack.com,Sr. Manager,2022-06-05,T,24,1200,5,729,2022
9003,35817,Kaylyn,Porter,Kaylyn.Porter@businessdatastack.com,Sr. Analyst,2022-09-25,F,24,9633,3,714,2022
5890,41939,Caiden,Travis,Caiden.Travis@businessdatastack.com,Analyst,2022-08-07,F,28,6995,2,717,2022
9633,20572,Marcos,Blake,Marcos.Blake@businessdatastack.com,Manager,2020-03-26,F,36,1144,4,724,2020
6534,71662,Brenda,Espinoza,Brenda.Espinoza@businessdatastack.com,Analyst,2020-05-02,F,19,6995,2,717,2020
6873,99849,Jean,Navarro,Jean.Navarro@businessdatastack.com,Manager,2020-10-01,T,36,1144,4,724,2020
6995,12362,Theodore,Lutz,Theodore.Lutz@businessdatastack.com,Sr. Analyst,2020-11-05,T,33,7305,3,720,2020
9327,8282,Ellie,Peterson,Ellie.Peterson@businessdatastack.com,Analyst,2022-07-13,F,16,1412,2,719,2022
1412,68131,Sofia,Horton,Sofia.Horton@businessdatastack.com,Sr. Analyst,2021-12-06,T,37,7305,3,720,2021
7305,89113,Jacey,Goodwin,Jacey.Goodwin@businessdatastack.com,Manager,2020-04-07,F,32,1144,4,724,2020
1171,6872,Eliana,Harrison,Eliana.Harrison@businessdatastack.com,Sr. Analyst,2021-04-16,F,17,9015,3,726,2021
8049,96094,Dylan,Richmond,Dylan.Richmond@businessdatastack.com,Sr. Director,2021-10-06,T,25,,7,,2021
1561,71157,Kellen,Richardson,Kellen.Richardson@businessdatastack.com,Analyst,2021-03-13,F,29,2109,2,735,2021
1144,44948,Kareem,Greene,Kareem.Greene@businessdatastack.com,Sr. Manager,2022-09-11,F,19,1200,5,729,2022
9263,85923,Case,Patton,Case.Patton@businessdatastack.com,Sr. Director,2022-08-05,F,31,,7,,2022
9015,15115,Alfonso,Oconnor,Alfonso.Oconnor@businessdatastack.com,Manager,2020-04-23,F,19,5081,4,737,2020
3227,7221,Lilah,Mckay,Lilah.Mckay@businessdatastack.com,Sr. Director,2021-05-24,T,20,,7,,2021
7370,16201,Taniya,Kemp,Taniya.Kemp@businessdatastack.com,Sr. Director,2020-10-16,F,33,,7,,2020
1200,56821,Alexis,Dixon,Alexis.Dixon@businessdatastack.com,Director,2020-12-27,F,31,6222,6,732,2020
3897,43004,Madalyn,Campos,Madalyn.Campos@businessdatastack.com,Manager,2020-11-07,F,23,5081,4,737,2020
8805,80604,Maxwell,Nunez,Maxwell.Nunez@businessdatastack.com,Director,2020-08-25,F,19,6222,6,732,2020
6222,83084,Reina,Ware,Reina.Ware@businessdatastack.com,Sr. Director,2020-06-01,T,26,,7,,2020
3892,64562,Zaiden,Morgan,Zaiden.Morgan@businessdatastack.com,Analyst,2020-12-25,F,29,2109,2,735,2020
155,6668,Ivy,Hodge,Ivy.Hodge@businessdatastack.com,Analyst,2022-02-16,T,21,2109,2,735,2022
2109,26475,Stella,Robertson,Stella.Robertson@businessdatastack.com,Sr. Analyst,2020-03-25,T,17,7084,3,748,2020
5722,16599,Anika,Hickman,Anika.Hickman@businessdatastack.com,Sr. Analyst,2022-06-10,F,19,7084,3,748,2022
5081,84844,Coby,Hester,Coby.Hester@businessdatastack.com,Sr. Manager,2020-04-26,T,25,9365,5,738,2020
9365,51252,Marco,Carey,Marco.Carey@businessdatastack.com,Director,2020-12-04,F,23,6037,6,743,2020
2026,1892,King,Durham,King.Durham@businessdatastack.com,Analyst,2022-09-11,F,27,4823,2,749,2022
7391,37099,Giovanni,Cook,Giovanni.Cook@businessdatastack.com,Analyst,2021-04-26,F,20,4823,2,749,2021
324,65090,Jan,Fleming,Jan.Fleming@businessdatastack.com,Analyst,2022-08-13,F,18,4823,2,749,2022
8214,69750,Karla,James,Karla.James@businessdatastack.com,Director,2021-07-18,F,21,6037,6,743,2021
6037,77176,Leo,Andrade,Leo.Andrade@businessdatastack.com,Sr. Director,2020-11-18,F,26,,7,,2020
1880,49938,Matthew,Yates,Matthew.Yates@businessdatastack.com,Analyst,2021-03-08,F,35,4823,2,749,2021
9396,97341,Savion,Petty,Savion.Petty@businessdatastack.com,Director,2020-12-06,T,24,146,6,746,2020
146,50572,Yusuf,Fernandez,Yusuf.Fernandez@businessdatastack.com,Sr. Director,2021-05-25,F,35,,7,,2021
2077,17501,Maverick,Oliver,Maverick.Oliver@businessdatastack.com,Sr. Manager,2021-07-03,F,18,6566,5,775,2021
7084,69689,Zayne,Blanchard,Zayne.Blanchard@businessdatastack.com,Manager,2022-01-28,F,36,3025,4,754,2022
4823,85422,Lisa,Choi,Lisa.Choi@businessdatastack.com,Sr. Analyst,2021-02-09,F,21,9999,3,750,2021
9999,50473,Jagger,Hardin,Jagger.Hardin@businessdatastack.com,Manager,2022-08-05,F,34,3025,4,754,2022
306,22535,Rosemary,Fuller,Rosemary.Fuller@businessdatastack.com,Sr. Analyst,2022-01-01,T,19,1023,3,756,2022
7012,36611,Karson,Arroyo,Karson.Arroyo@businessdatastack.com,Sr. Analyst,2022-04-15,F,33,1023,3,756,2022
6161,42523,Gaven,Nguyen,Gaven.Nguyen@businessdatastack.com,Sr. Analyst,2022-01-28,T,17,1023,3,756,2022
3025,82115,Kenyon,Bass,Kenyon.Bass@businessdatastack.com,Sr. Manager,2022-04-25,F,26,6566,5,775,2022
7933,69794,Adrienne,Mcknight,Adrienne.Mcknight@businessdatastack.com,Sr. Manager,2021-05-27,F,34,6566,5,775,2021
1023,78039,Elisa,Wang,Elisa.Wang@businessdatastack.com,Manager,2022-08-10,F,24,3336,4,758,2022
7788,87616,Dustin,Hines,Dustin.Hines@businessdatastack.com,Sr. Director,2022-09-18,F,19,,7,,2022
3336,2516,Janelle,Rasmussen,Janelle.Rasmussen@businessdatastack.com,Sr. Manager,2020-08-02,T,30,6566,5,775,2020
5701,84738,Tess,Nixon,Tess.Nixon@businessdatastack.com,Analyst,2020-10-10,F,23,2261,2,761,2020
8057,72902,Konnor,Kelley,Konnor.Kelley@businessdatastack.com,Analyst,2020-06-09,F,22,2261,2,761,2020
2261,21415,Josiah,Avery,Josiah.Avery@businessdatastack.com,Sr. Analyst,2020-04-20,F,25,169,3,766,2020
3606,68892,Morgan,Hartman,Morgan.Hartman@businessdatastack.com,Analyst,2021-08-17,T,16,5872,2,765,2021
2027,68594,Caleb,Powell,Caleb.Powell@businessdatastack.com,Analyst,2022-07-12,T,24,5872,2,765,2022
2473,7345,Tucker,Tate,Tucker.Tate@businessdatastack.com,Analyst,2022-02-08,F,16,5872,2,765,2022
5872,48251,Donovan,Weiss,Donovan.Weiss@businessdatastack.com,Sr. Analyst,2020-11-18,F,25,169,3,766,2020
169,11741,Ayden,Boyer,Ayden.Boyer@businessdatastack.com,Manager,2022-01-28,F,21,6930,4,776,2022
7667,64604,Felicity,Massey,Felicity.Massey@businessdatastack.com,Sr. Analyst,2020-12-19,F,37,854,3,771,2020
504,85674,Braedon,Solis,Braedon.Solis@businessdatastack.com,Analyst,2020-01-07,F,32,2719,2,769,2020
2719,87920,Roderick,Bates,Roderick.Bates@businessdatastack.com,Sr. Analyst,2021-02-05,T,36,854,3,771,2021
4627,83748,Dane,Barr,Dane.Barr@businessdatastack.com,Sr. Director,2020-11-05,F,35,,7,,2020
854,48754,Haylie,Huffman,Haylie.Huffman@businessdatastack.com,Manager,2020-07-20,F,24,6930,4,776,2020
5959,4251,Diya,Solis,Diya.Solis@businessdatastack.com,Analyst,2020-12-09,F,26,1737,2,780,2020
1783,41227,Mckinley,Joyce,Mckinley.Joyce@businessdatastack.com,Manager,2022-01-12,F,28,6930,4,776,2022
7747,57980,Jordin,Faulkner,Jordin.Faulkner@businessdatastack.com,Analyst,2020-09-17,F,31,1737,2,780,2020
6566,74806,Kristian,Hartman,Kristian.Hartman@businessdatastack.com,Director,2022-06-07,F,20,4346,6,794,2022
6930,14158,Kristin,Garner,Kristin.Garner@businessdatastack.com,Sr. Manager,2022-08-14,F,35,6084,5,779,2022
8656,68716,Bradyn,Summers,Bradyn.Summers@businessdatastack.com,Sr. Manager,2021-04-24,F,28,6084,5,779,2021
6740,11593,Dominique,Lambert,Dominique.Lambert@businessdatastack.com,Manager,2020-01-27,T,23,1840,4,782,2020
6084,57362,Carter,Ewing,Carter.Ewing@businessdatastack.com,Director,2022-07-18,F,27,4346,6,794,2022
1737,58382,Valery,Pacheco,Valery.Pacheco@businessdatastack.com,Sr. Analyst,2021-07-21,F,30,1967,3,791,2021
4486,27620,Cecelia,Butler,Cecelia.Butler@businessdatastack.com,Director,2021-01-20,F,33,4346,6,794,2021
1840,9623,Eduardo,Salas,Eduardo.Salas@businessdatastack.com,Sr. Manager,2021-08-09,F,27,7948,5,786,2021
1270,1547,Melissa,Phillips,Melissa.Phillips@businessdatastack.com,Sr. Manager,2020-09-13,F,33,7948,5,786,2020
3787,90358,Rosa,Bauer,Rosa.Bauer@businessdatastack.com,Sr. Analyst,2021-08-04,T,37,1967,3,791,2021
9503,25819,Cynthia,Dalton,Cynthia.Dalton@businessdatastack.com,Sr. Analyst,2020-01-28,F,20,1967,3,791,2020
7948,48694,Alisha,Gray,Alisha.Gray@businessdatastack.com,Director,2021-10-13,F,34,4346,6,794,2021
7328,91560,Madison,Morris,Madison.Morris@businessdatastack.com,Sr. Manager,2022-07-18,F,16,693,5,788,2022
693,41765,Mateo,Frye,Mateo.Frye@businessdatastack.com,Director,2020-12-23,F,32,4346,6,794,2020
4848,54479,Aisha,Schmitt,Aisha.Schmitt@businessdatastack.com,Director,2020-02-04,F,18,4346,6,794,2020
63,17840,Bo,Weiss,Bo.Weiss@businessdatastack.com,Sr. Manager,2020-07-07,F,28,3845,5,797,2020
1967,86671,Marc,Holmes,Marc.Holmes@businessdatastack.com,Manager,2020-09-27,T,21,5996,4,793,2020
697,84832,Zander,Gentry,Zander.Gentry@businessdatastack.com,Manager,2022-02-18,F,33,5996,4,793,2022
5996,70695,Phillip,Cobb,Phillip.Cobb@businessdatastack.com,Sr. Manager,2022-07-15,F,16,3845,5,797,2022
4346,1362,Ireland,Bishop,Ireland.Bishop@businessdatastack.com,Sr. Director,2022-07-17,F,20,,7,,2022
5663,93353,Nora,Beard,Nora.Beard@businessdatastack.com,Sr. Director,2021-08-09,F,23,,7,,2021
487,18615,Skylar,Patel,Skylar.Patel@businessdatastack.com,Sr. Analyst,2021-12-21,F,28,2299,3,805,2021
3845,36638,Jadyn,Ward,Jadyn.Ward@businessdatastack.com,Director,2020-06-12,F,20,4993,6,803,2020
3822,42666,Izayah,Logan,Izayah.Logan@businessdatastack.com,Sr. Analyst,2022-06-01,T,28,2299,3,805,2022
5167,81996,Ahmad,Mendoza,Ahmad.Mendoza@businessdatastack.com,Sr. Manager,2020-10-19,F,28,2593,5,801,2020
2080,2233,Jimena,Murray,Jimena.Murray@businessdatastack.com,Sr. Manager,2022-08-07,F,26,2593,5,801,2022
2593,5373,Taylor,Meyer,Taylor.Meyer@businessdatastack.com,Director,2022-06-24,F,17,4993,6,803,2022
3806,36110,Madeleine,Lang,Madeleine.Lang@businessdatastack.com,Director,2022-07-25,F,18,4993,6,803,2022
4993,92976,Kyan,Finley,Kyan.Finley@businessdatastack.com,Sr. Director,2020-02-07,F,24,,7,,2020
4993,11522,Gracelyn,Novak,Gracelyn.Novak@businessdatastack.com,Sr. Director,2020-04-23,T,32,,7,,2020
2299,79591,Edgar,Livingston,Edgar.Livingston@businessdatastack.com,Manager,2022-05-19,F,32,2279,4,806,2022
2279,23549,Salma,Schaefer,Salma.Schaefer@businessdatastack.com,Sr. Manager,2021-02-12,F,35,9237,5,808,2021
4648,31414,Jonah,Thornton,Jonah.Thornton@businessdatastack.com,Sr. Director,2022-01-19,F,24,,7,,2022
9237,7059,Kenneth,Wolf,Kenneth.Wolf@businessdatastack.com,Director,2021-01-15,T,31,9708,6,812,2021
9503,16319,Naima,Waters,Naima.Waters@businessdatastack.com,Sr. Manager,2021-11-16,F,19,1419,5,813,2021
217,34873,Leslie,Lee,Leslie.Lee@businessdatastack.com,Manager,2022-05-14,F,20,2169,4,823,2022
2921,70190,Reilly,Hopkins,Reilly.Hopkins@businessdatastack.com,Analyst,2021-11-14,F,32,2509,2,814,2021
9708,94177,Uriel,Brandt,Uriel.Brandt@businessdatastack.com,Sr. Director,2021-12-26,F,25,,7,,2021
1419,33120,Jadon,Kelley,Jadon.Kelley@businessdatastack.com,Director,2021-07-09,F,17,562,6,816,2021
2509,86138,Rogelio,Nguyen,Rogelio.Nguyen@businessdatastack.com,Sr. Analyst,2022-09-19,F,36,9745,3,815,2022
9745,49362,Deven,Bradford,Deven.Bradford@businessdatastack.com,Manager,2020-07-26,F,36,2169,4,823,2020
562,73242,Cale,Chandler,Cale.Chandler@businessdatastack.com,Sr. Director,2020-08-05,F,36,,7,,2020
6907,31984,Jaylen,Floyd,Jaylen.Floyd@businessdatastack.com,Sr. Analyst,2020-09-27,T,23,3969,3,825,2020
8642,36190,Lilianna,Simmons,Lilianna.Simmons@businessdatastack.com,Analyst,2020-07-27,F,33,1378,2,820,2020
6925,84017,Saul,Munoz,Saul.Munoz@businessdatastack.com,Analyst,2020-12-12,F,33,1378,2,820,2020
1378,41094,August,Kemp,August.Kemp@businessdatastack.com,Sr. Analyst,2022-09-22,F,36,3969,3,825,2022
7975,26493,Rylee,Dillon,Rylee.Dillon@businessdatastack.com,Sr. Analyst,2022-06-03,F,20,3969,3,825,2022
1109,51367,Journey,Hendricks,Journey.Hendricks@businessdatastack.com,Director,2022-03-18,F,35,4403,6,828,2022
2169,85366,Zackery,Ellison,Zackery.Ellison@businessdatastack.com,Sr. Manager,2021-04-07,F,22,3697,5,830,2021
3157,22077,Amirah,Berg,Amirah.Berg@businessdatastack.com,Sr. Analyst,2021-04-02,F,23,3969,3,825,2021
3969,85937,Jairo,Murray,Jairo.Murray@businessdatastack.com,Manager,2021-09-14,T,26,2364,4,832,2021
8403,55959,Hugh,Fritz,Hugh.Fritz@businessdatastack.com,Manager,2022-07-24,F,24,2364,4,832,2022
8441,22967,Emery,Gray,Emery.Gray@businessdatastack.com,Analyst,2020-09-03,F,19,4503,2,836,2020
4403,42208,Autumn,Howe,Autumn.Howe@businessdatastack.com,Sr. Director,2022-01-06,F,30,,7,,2022
6502,33845,Araceli,Gay,Araceli.Gay@businessdatastack.com,Sr. Director,2020-01-27,F,33,,7,,2020
3697,54042,Zack,Mcclure,Zack.Mcclure@businessdatastack.com,Director,2022-02-12,F,23,9474,6,831,2022
9474,8273,Andrew,Mcclain,Andrew.Mcclain@businessdatastack.com,Sr. Director,2020-03-16,F,29,,7,,2020
2364,7908,Liana,Petersen,Liana.Petersen@businessdatastack.com,Sr. Manager,2022-08-09,F,20,9883,5,851,2022
4378,62027,Luis,Moody,Luis.Moody@businessdatastack.com,Sr. Director,2021-12-25,F,16,,7,,2021
5868,48636,Karma,Bartlett,Karma.Bartlett@businessdatastack.com,Sr. Director,2021-05-28,F,27,,7,,2021
3437,499,Emmy,Watkins,Emmy.Watkins@businessdatastack.com,Analyst,2021-10-06,T,35,4503,2,836,2021
4503,45679,Melody,Camacho,Melody.Camacho@businessdatastack.com,Sr. Analyst,2021-05-27,F,29,4473,3,850,2021
2331,23380,Dominik,Vasquez,Dominik.Vasquez@businessdatastack.com,Sr. Manager,2022-06-06,F,29,9883,5,851,2022
6892,40544,Tyson,Brady,Tyson.Brady@businessdatastack.com,Sr. Director,2020-05-05,F,19,,7,,2020
819,81127,Keon,Terrell,Keon.Terrell@businessdatastack.com,Sr. Manager,2020-02-26,F,27,9883,5,851,2020
3133,98096,Rodrigo,Cannon,Rodrigo.Cannon@businessdatastack.com,Sr. Manager,2021-12-26,F,23,9883,5,851,2021
1398,25949,London,Giles,London.Giles@businessdatastack.com,Analyst,2020-10-27,F,32,4732,2,843,2020
5466,58867,Caroline,Franklin,Caroline.Franklin@businessdatastack.com,Sr. Director,2022-08-19,T,17,,7,,2022
4732,89834,Emerson,Burns,Emerson.Burns@businessdatastack.com,Sr. Analyst,2020-08-11,F,20,4473,3,850,2020
3844,22961,Erick,Nolan,Erick.Nolan@businessdatastack.com,Sr. Director,2021-09-15,T,36,,7,,2021
6796,18468,Colin,Black,Colin.Black@businessdatastack.com,Sr. Analyst,2020-09-04,T,21,4473,3,850,2020
1195,74273,Urijah,Duncan,Urijah.Duncan@businessdatastack.com,Analyst,2020-08-06,F,37,7311,2,853,2020
4159,74671,Irene,Murphy,Irene.Murphy@businessdatastack.com,Analyst,2022-04-25,F,25,7311,2,853,2022
4562,38268,Jade,Oneill,Jade.Oneill@businessdatastack.com,Sr. Manager,2020-02-19,F,24,9883,5,851,2020
933,51912,Mohammed,Flowers,Mohammed.Flowers@businessdatastack.com,Analyst,2021-07-07,F,35,7311,2,853,2021
4473,84192,Tyshawn,Saunders,Tyshawn.Saunders@businessdatastack.com,Manager,2021-08-11,F,16,8596,4,862,2021
9883,23043,Noemi,Mcclure,Noemi.Mcclure@businessdatastack.com,Director,2022-08-24,F,32,7733,6,874,2022
1577,43832,Vivian,Parker,Vivian.Parker@businessdatastack.com,Analyst,2021-06-21,T,25,7311,2,853,2021
7311,10503,Alfred,Mcknight,Alfred.Mcknight@businessdatastack.com,Sr. Analyst,2021-08-27,F,33,5273,3,858,2021
1876,6429,Giancarlo,Dodson,Giancarlo.Dodson@businessdatastack.com,Sr. Analyst,2020-03-25,F,34,5273,3,858,2020
8267,74022,Regan,Myers,Regan.Myers@businessdatastack.com,Sr. Analyst,2022-07-06,F,29,5273,3,858,2022
5759,32079,Ashanti,Bryan,Ashanti.Bryan@businessdatastack.com,Analyst,2020-07-26,F,37,5800,2,869,2020
259,60690,Roderick,Cummings,Roderick.Cummings@businessdatastack.com,Analyst,2022-09-18,T,30,5800,2,869,2022
5273,19868,Dangelo,Holden,Dangelo.Holden@businessdatastack.com,Manager,2020-04-02,F,30,8596,4,862,2020
3547,30099,Alannah,Logan,Alannah.Logan@businessdatastack.com,Analyst,2022-02-23,F,37,5800,2,869,2022
7857,78782,Ashleigh,Choi,Ashleigh.Choi@businessdatastack.com,Analyst,2022-02-17,F,27,5800,2,869,2022
3563,51172,Alejandro,Singleton,Alejandro.Singleton@businessdatastack.com,Analyst,2022-01-07,F,22,5800,2,869,2022
8596,99068,Landyn,Gallagher,Landyn.Gallagher@businessdatastack.com,Sr. Manager,2022-03-18,F,18,6341,5,872,2022
6406,66814,Jaxson,Reilly,Jaxson.Reilly@businessdatastack.com,Analyst,2022-04-26,F,30,5800,2,869,2022
8965,12536,Shyla,Casey,Shyla.Casey@businessdatastack.com,Manager,2020-02-04,F,31,4635,4,865,2020
4635,23829,Maximo,Hartman,Maximo.Hartman@businessdatastack.com,Sr. Manager,2020-10-27,F,29,6341,5,872,2020
10,50249,Frida,Garza,Frida.Garza@businessdatastack.com,Analyst,2021-01-14,F,36,5800,2,869,2021
8422,63685,Patience,King,Patience.King@businessdatastack.com,Analyst,2022-01-21,F,16,5800,2,869,2022
7814,87964,Savanah,Sloan,Savanah.Sloan@businessdatastack.com,Sr. Manager,2021-09-02,F,19,6341,5,872,2021
5800,1978,Jayda,Maddox,Jayda.Maddox@businessdatastack.com,Sr. Analyst,2021-11-11,F,22,2847,3,871,2021
1547,73881,Samantha,Lawrence,Samantha.Lawrence@businessdatastack.com,Sr. Analyst,2021-09-21,T,27,2847,3,871,2021
2847,56548,Jonas,Mcneil,Jonas.Mcneil@businessdatastack.com,Manager,2022-04-09,F,30,30,4,878,2022
6341,44735,Yasmine,Sellers,Yasmine.Sellers@businessdatastack.com,Director,2022-08-28,F,33,7733,6,874,2022
7812,9066,Terrell,Meyer,Terrell.Meyer@businessdatastack.com,Manager,2020-08-15,F,18,30,4,878,2020
7733,90026,Lilian,Banks,Lilian.Banks@businessdatastack.com,Sr. Director,2022-03-02,F,26,,7,,2022
8281,71821,Lola,Horton,Lola.Horton@businessdatastack.com,Director,2020-08-27,T,32,6307,6,880,2020
9762,56577,Ashlynn,Day,Ashlynn.Day@businessdatastack.com,Analyst,2021-03-16,F,32,7101,2,888,2021
5680,86971,Justice,Graham,Justice.Graham@businessdatastack.com,Analyst,2021-04-05,T,19,7101,2,888,2021
30,82442,Belen,Cole,Belen.Cole@businessdatastack.com,Sr. Manager,2021-08-22,F,22,2027,5,890,2021
3882,48836,Gregory,Welch,Gregory.Welch@businessdatastack.com,Analyst,2021-04-03,T,25,7101,2,888,2021
6307,66888,Alondra,Yates,Alondra.Yates@businessdatastack.com,Sr. Director,2020-07-20,F,29,,7,,2020
4366,60737,Marshall,Schmitt,Marshall.Schmitt@businessdatastack.com,Manager,2020-05-03,F,17,6035,4,884,2020
7801,26401,Blake,Harmon,Blake.Harmon@businessdatastack.com,Manager,2022-02-17,F,22,6035,4,884,2022
907,46103,Jasiah,Gaines,Jasiah.Gaines@businessdatastack.com,Manager,2021-11-24,F,30,6035,4,884,2021
6035,3488,Anna,Fleming,Anna.Fleming@businessdatastack.com,Sr. Manager,2020-01-21,F,21,2027,5,890,2020
5869,2053,Riya,Li,Riya.Li@businessdatastack.com,Manager,2020-04-03,T,24,8912,4,886,2020
8912,75928,Janet,Jennings,Janet.Jennings@businessdatastack.com,Sr. Manager,2021-05-13,F,21,2027,5,890,2021
3087,58369,Nash,Hull,Nash.Hull@businessdatastack.com,Sr. Director,2020-01-14,F,21,,7,,2020
7101,14211,Isabela,Ashley,Isabela.Ashley@businessdatastack.com,Sr. Analyst,2021-05-15,F,35,174,3,896,2021
8061,40735,Bentley,Valencia,Bentley.Valencia@businessdatastack.com,Sr. Director,2022-05-23,F,24,,7,,2022
2027,31224,Tristin,Rollins,Tristin.Rollins@businessdatastack.com,Director,2022-09-22,F,32,3665,6,894,2022
1181,91179,Nancy,Rodgers,Nancy.Rodgers@businessdatastack.com,Analyst,2022-01-15,F,37,754,2,898,2022
6420,77601,Kenya,Arroyo,Kenya.Arroyo@businessdatastack.com,Director,2021-07-28,F,24,3665,6,894,2021
3286,45998,Willie,Trujillo,Willie.Trujillo@businessdatastack.com,Sr. Manager,2020-09-16,F,26,8978,5,906,2020
3665,81936,Zoe,Hubbard,Zoe.Hubbard@businessdatastack.com,Sr. Director,2020-01-16,F,20,,7,,2020
4203,98022,Cameron,Harrison,Cameron.Harrison@businessdatastack.com,Analyst,2021-06-26,F,17,754,2,898,2021
174,47218,Messiah,Johns,Messiah.Johns@businessdatastack.com,Manager,2022-04-18,F,32,2326,4,897,2022
2326,82969,Cristofer,Mosley,Cristofer.Mosley@businessdatastack.com,Sr. Manager,2020-11-09,F,18,8978,5,906,2020
754,42354,Payton,Mosley,Payton.Mosley@businessdatastack.com,Sr. Analyst,2022-01-06,F,36,4554,3,900,2022
708,53373,Albert,Shepard,Albert.Shepard@businessdatastack.com,Sr. Director,2022-07-19,F,19,,7,,2022
4554,50090,Hunter,Obrien,Hunter.Obrien@businessdatastack.com,Manager,2022-05-13,F,25,2747,4,911,2022
4603,44469,Clark,Andersen,Clark.Andersen@businessdatastack.com,Sr. Director,2021-08-01,F,28,,7,,2021
7050,37444,Dexter,Manning,Dexter.Manning@businessdatastack.com,Analyst,2022-02-05,F,25,6397,2,905,2022
125,88870,Xavier,Wilkinson,Xavier.Wilkinson@businessdatastack.com,Analyst,2020-03-24,F,23,6397,2,905,2020
7548,5746,Anika,Beltran,Anika.Beltran@businessdatastack.com,Sr. Director,2020-01-11,F,23,,7,,2020
6397,77058,Aron,Young,Aron.Young@businessdatastack.com,Sr. Analyst,2021-10-09,F,26,7991,3,909,2021
8978,89848,Azul,Fuller,Azul.Fuller@businessdatastack.com,Director,2021-05-25,F,21,4950,6,912,2021
5222,29369,Aron,Spence,Aron.Spence@businessdatastack.com,Director,2020-04-04,T,17,4950,6,912,2020
1052,15687,Maximillian,Cunningham,Maximillian.Cunningham@businessdatastack.com,Sr. Analyst,2020-11-06,T,21,7991,3,909,2020
7991,58109,Madyson,Whitaker,Madyson.Whitaker@businessdatastack.com,Manager,2020-03-26,F,18,2747,4,911,2020
4353,79430,Anderson,Delacruz,Anderson.Delacruz@businessdatastack.com,Sr. Analyst,2020-07-07,F,20,8255,3,923,2020
2747,74195,Aria,Goodman,Aria.Goodman@businessdatastack.com,Sr. Manager,2022-09-08,F,22,3702,5,915,2022
4950,48382,Keshawn,Pittman,Keshawn.Pittman@businessdatastack.com,Sr. Director,2020-07-10,F,24,,7,,2020
149,76187,Gillian,Brown,Gillian.Brown@businessdatastack.com,Sr. Analyst,2020-07-03,F,21,8255,3,923,2020
6167,28145,Sammy,Diaz,Sammy.Diaz@businessdatastack.com,Sr. Analyst,2021-05-13,F,18,8255,3,923,2021
3702,75444,Triston,Stewart,Triston.Stewart@businessdatastack.com,Director,2022-01-11,T,17,3528,6,924,2022
1266,96846,Gerald,Snyder,Gerald.Snyder@businessdatastack.com,Sr. Analyst,2021-06-22,F,30,8255,3,923,2021
